,label,youtube_id,time_start,time_end,split
35135,brushing hair,4-law7qpFYc,9,19,train
35136,brushing hair,QE-arLhb_DM,0,10,train
35137,brushing hair,OP8TS3OKa8k,5,15,train
35138,brushing hair,m1UPV1KUe8A,74,84,train
35139,brushing hair,I2CWH29sokg,3,13,train
35141,brushing hair,8wY-L0plIns,3,13,train
35142,brushing hair,f9qSdj6mgg4,67,77,train
35144,brushing hair,92vpL3lj3jA,4,14,train
35145,brushing hair,y4obFCcjpno,16,26,train
35146,brushing hair,LmlHgHMtwdE,19,29,train
35147,brushing hair,G78q0xKYtTc,3,13,train
35148,brushing hair,uCvIaau3wK4,51,61,train
35149,brushing hair,l92VwTEup20,202,212,train
35150,brushing hair,1VC_cBja910,4,14,train
35151,brushing hair,ok1oii744es,142,152,train
35152,brushing hair,Fv5C7kykjaM,54,64,train
35153,brushing hair,tKQeCGfQiY0,46,56,train
35156,brushing hair,yTIYF2-zM80,50,60,train
35157,brushing hair,r5HrB_u61bk,44,54,train
35158,brushing hair,gLBb3k-SzfU,3,13,train
35159,brushing hair,YPxEmrdK1So,6,16,train
35161,brushing hair,Ccx8-vG3Jq8,20,30,train
35162,brushing hair,cE4CgiHrLdM,13,23,train
35163,brushing hair,AaJ3BorQZ8o,2,12,train
35164,brushing hair,3RX-mER087Q,17,27,train
35165,brushing hair,xuDEk-7SGMk,37,47,train
35166,brushing hair,TCuLYwqgv3g,1,11,train
35167,brushing hair,XDqQkZpYVfY,180,190,train
35168,brushing hair,5Jx4JHvGALE,8,18,train
35169,brushing hair,J5fWCmAcQR8,144,154,train
35170,brushing hair,EjWQJLu1n7o,9,19,train
35171,brushing hair,HrOAocQrVzQ,43,53,train
35173,brushing hair,Q_OIeHnes_Y,2,12,train
35174,brushing hair,8qihde2D4Bw,67,77,train
35175,brushing hair,P7iQPIPveho,60,70,train
35177,brushing hair,dQgA_kQQziE,1,11,train
35179,brushing hair,aXB5yzlH14Q,145,155,train
35180,brushing hair,90ftgga_WeU,34,44,train
35181,brushing hair,DKKgR_PrExY,4,14,train
35184,brushing hair,DS2Pfqr-Tk4,2,12,train
35185,brushing hair,FjFtIdSYyVI,16,26,train
35186,brushing hair,qgwmWVQL1Uk,83,93,train
35187,brushing hair,SX_x97zAUo8,1,11,train
35188,brushing hair,W76WA4rS1nU,28,38,train
35189,brushing hair,98R5HT4LUlE,36,46,train
35190,brushing hair,bRSsya_Ris8,1,11,train
35191,brushing hair,R6ENJRls2gw,163,173,train
35192,brushing hair,vhyxrGtKO-A,23,33,train
35193,brushing hair,rHVk3IYaynM,4,14,train
35194,brushing hair,YFewTZeWF4U,135,145,train
35195,brushing hair,sAybTuks-Ss,4,14,train
35197,brushing hair,pMc-sxzYymc,19,29,train
35198,brushing hair,SUgQFPExsKo,602,612,train
35199,brushing hair,MdrhIollvXo,221,231,train
35200,brushing hair,EgwmXbAA3II,39,49,train
35201,brushing hair,wF7Hy5k6vUU,19,29,train
35202,brushing hair,BILWXkqwfU0,13,23,train
35205,brushing hair,_eYUJpqF49U,55,65,train
35206,brushing hair,Zvd2yDpc4Kk,12,22,train
35208,brushing hair,CrRAQOhjGjA,91,101,train
35209,brushing hair,SIj-ti_70HQ,8,18,train
35211,brushing hair,YPvNj_8YhcY,659,669,train
35212,brushing hair,xCqlKeyIucs,3,13,train
35213,brushing hair,7TgXRKT2rM4,2,12,train
35214,brushing hair,dxmfGfqzFgI,34,44,train
35215,brushing hair,y4AMvtUW8zo,1,11,train
35216,brushing hair,85F09nQUFFU,99,109,train
35217,brushing hair,p8ke4CYWnN8,0,10,train
35218,brushing hair,Pnx7yZ9nsBM,95,105,train
35221,brushing hair,cdrAWtJlBoE,21,31,train
35222,brushing hair,XWYtj64bJ34,4,14,train
35223,brushing hair,D4bJGKG3AUg,19,29,train
35224,brushing hair,FFeVBUipb3k,6,16,train
35226,brushing hair,mBSa6Q79ABM,51,61,train
35227,brushing hair,GuWF4QSWq68,94,104,train
35228,brushing hair,9b5e4I96hcI,11,21,train
35229,brushing hair,cCiGd9e9vGw,183,193,train
35231,brushing hair,YkvmD-qDr84,105,115,train
35234,brushing hair,OzJfVIQYKwM,50,60,train
35235,brushing hair,nZsW8buf1_0,14,24,train
35236,brushing hair,N1WzbxQZSwc,81,91,train
35237,brushing hair,x3W4b9LlLK4,33,43,train
35238,brushing hair,dorSQ1vIFlU,226,236,train
35239,brushing hair,CcMGdCRGajA,162,172,train
35240,brushing hair,d76sZZT-huE,65,75,train
35241,brushing hair,da2nOt2V_KE,4,14,train
35242,brushing hair,DUrCKmyMNG8,3,13,train
35243,brushing hair,zZ24bSTby-E,29,39,train
35245,brushing hair,JBBPhxNthIU,169,179,train
35246,brushing hair,44ucnvhR6h0,2,12,train
35247,brushing hair,GIGKV4grypY,8,18,train
35248,brushing hair,hdQ-ncsk1Kw,1,11,train
35250,brushing hair,exvIojdanvk,46,56,train
35251,brushing hair,OSufsP07rGg,808,818,train
35252,brushing hair,T-MzYDy2ODQ,15,25,train
35253,brushing hair,Beg5cREJAWs,4,14,train
35254,brushing hair,Vw20zYfZozI,4,14,train
35255,brushing hair,3KVRk6tdBiU,480,490,train
35256,brushing hair,d8MiZVI75Vk,0,10,train
35258,brushing hair,PHzSg-Wgfss,28,38,train
35259,brushing hair,cUFdFwVKI8o,143,153,train
35260,brushing hair,bjnH0Nn3UPw,244,254,train
35261,brushing hair,jMl7LQznGlc,3,13,train
35262,brushing hair,ohgAx1z_Yuk,27,37,train
35263,brushing hair,ts4jipFsiWQ,2,12,train
35264,brushing hair,KbZdwlxP2Vw,2,12,train
35265,brushing hair,MI_ryomCXlQ,188,198,train
35266,brushing hair,wo545JImWKk,3,13,train
35267,brushing hair,FZVNl0v7U00,39,49,train
35268,brushing hair,bvel-vDEy0U,0,10,train
35269,brushing hair,VT4CGUGtA2A,0,10,train
35270,brushing hair,KW__w7KtpGE,61,71,train
35271,brushing hair,qyHrBthmTAo,170,180,train
35272,brushing hair,M2fnUbXqLk0,10,20,train
35273,brushing hair,RfXthlEGs7A,11,21,train
35274,brushing hair,ewXYkJ1dTyU,4,14,train
35275,brushing hair,gU67yCVXHnQ,0,10,train
35276,brushing hair,v7NmQxDMHdk,0,10,train
35277,brushing hair,a0z6PwlWlYI,44,54,train
35278,brushing hair,Rrwq9ROmil0,40,50,train
35280,brushing hair,lxq7qBQOPd8,51,61,train
35283,brushing hair,ZCTVZZlldlg,12,22,train
35284,brushing hair,-fTDzbATdVQ,0,10,train
35285,brushing hair,sU9Rtq6QO3U,23,33,train
35286,brushing hair,W5mf2zijqtU,11,21,train
35287,brushing hair,kAdZftD--wM,427,437,train
35288,brushing hair,VwqPutLwUf4,23,33,train
35289,brushing hair,eFSqwsWOneI,9,19,train
35290,brushing hair,6_f62r3JJkw,21,31,train
35291,brushing hair,heAAtTMyG7Y,122,132,train
35292,brushing hair,-jJezy1wHyY,0,10,train
35293,brushing hair,2WDGGMMP-84,30,40,train
35295,brushing hair,846hhrLtYG4,4,14,train
35296,brushing hair,EQIDnrGcw4k,0,10,train
35298,brushing hair,Qk-3RGy0rwk,40,50,train
35299,brushing hair,w4MR2iAsQak,120,130,train
35300,brushing hair,j5IVCXI5yeY,21,31,train
35302,brushing hair,jySKyJLs0LE,1,11,train
35303,brushing hair,G7OeEYC-zy4,30,40,train
35304,brushing hair,rEVvX7A2NQ4,16,26,train
35305,brushing hair,V_s8EsrlxFk,4,14,train
35308,brushing hair,odbjmsyfJe4,10,20,train
35309,brushing hair,UPvSM0i96L4,14,24,train
35310,brushing hair,rCATqHRdxxo,22,32,train
35312,brushing hair,D7R0V_ORR8w,155,165,train
35313,brushing hair,jXhm-u81-C4,1,11,train
35314,brushing hair,K85SY7Gbq3o,10,20,train
35315,brushing hair,M1ZSKh7JbQQ,50,60,train
35316,brushing hair,sdP3FbevtP0,86,96,train
35317,brushing hair,EsiYc20DhLE,23,33,train
35318,brushing hair,_ft63DVmwnA,0,10,train
35319,brushing hair,SXpTNghEbR8,70,80,train
35324,brushing hair,AEkjKfoRK0Q,7,17,train
35326,brushing hair,uFUzHSAK55k,239,249,train
35327,brushing hair,3HM0b6fcy8c,193,203,train
35329,brushing hair,peCtNel8EQc,122,132,train
35330,brushing hair,uYLNtLWuPWE,4,14,train
35331,brushing hair,YPLKIxFcRbk,100,110,train
35332,brushing hair,yvSxoqXg-Sg,117,127,train
35333,brushing hair,iyeWR5G56j4,87,97,train
35335,brushing hair,j5lhWPy0jtk,281,291,train
35336,brushing hair,uUTwnSZW8xY,43,53,train
35337,brushing hair,DxxN_IUTleo,5,15,train
35338,brushing hair,_dfeGV-hbnA,37,47,train
35340,brushing hair,dhz230zD6XA,73,83,train
35341,brushing hair,KRUl9clxudo,3,13,train
35342,brushing hair,QjaEDlh805g,119,129,train
35343,brushing hair,LJwb-X2KC7U,3,13,train
35345,brushing hair,cKTRNrn1Kks,0,10,train
35346,brushing hair,IZQrr2z7yQ0,379,389,train
35347,brushing hair,Zbwy8EfNxPg,31,41,train
35348,brushing hair,dnvwOKwstsE,63,73,train
35349,brushing hair,B81A6mTHNYw,188,198,train
35350,brushing hair,5eM39RMiZz4,49,59,train
35351,brushing hair,TK7hVS9KpTQ,74,84,train
35352,brushing hair,q6fHJzKR5yA,8,18,train
35353,brushing hair,CaDHcWvbpkQ,4,14,train
35354,brushing hair,PCQEjbOOGV0,7,17,train
35355,brushing hair,mBIdid5Sv04,84,94,train
35356,brushing hair,M6nnApk4jgQ,2,12,train
35357,brushing hair,y4Mr9LKu8kM,15,25,train
35358,brushing hair,6P-7DD452a4,14,24,train
35359,brushing hair,5StoTYgqAc4,19,29,train
35361,brushing hair,StDD8Mgdfd0,16,26,train
35362,brushing hair,M7Wo4J8F7HM,76,86,train
35363,brushing hair,kKXZPV_xHUs,69,79,train
35364,brushing hair,dQ7loEuGaE8,45,55,train
35365,brushing hair,YrySbR8PEk0,3,13,train
35366,brushing hair,VGWtoEctf60,6,16,train
35367,brushing hair,SrjdQr_Yk1I,26,36,train
35368,brushing hair,MaJlWFemO68,7,17,train
35369,brushing hair,BA5LoYfwfus,169,179,train
35370,brushing hair,1F00rXKTQ90,57,67,train
35371,brushing hair,0DM6qOaWkM8,114,124,train
35373,brushing hair,Hb6P53SN224,31,41,train
35374,brushing hair,d6TIorLqpN0,37,47,train
35375,brushing hair,cbLWaQ2Ruuo,2,12,train
35376,brushing hair,wSVLdXKcn4k,1,11,train
35377,brushing hair,4kMPqmH2rx4,1,11,train
35379,brushing hair,3I6LMFdA2lc,75,85,train
35380,brushing hair,dwloUz3qPpc,45,55,train
35381,brushing hair,fSvJFySWprU,19,29,train
35382,brushing hair,ghiQcCqQTOk,1,11,train
35384,brushing hair,0VOqJz_-2Rs,72,82,train
35385,brushing hair,KVsRI_Mv_8g,670,680,train
35386,brushing hair,dLu_r7JQSIk,34,44,train
35388,brushing hair,AbZSqseq6iw,8,18,train
35389,brushing hair,pZSc5tEWZfk,58,68,train
35390,brushing hair,YE33QhHyqbE,4,14,train
35391,brushing hair,TaEipXfRZ_M,98,108,train
35392,brushing hair,R7UUWkuXCQE,28,38,train
35393,brushing hair,JkSdgkcoAfE,0,10,train
35394,brushing hair,bEhjxgOgAJw,11,21,train
35395,brushing hair,R6sjnHOxvAU,0,10,train
35396,brushing hair,bkWxP04zS5k,37,47,train
35397,brushing hair,xuK0_u2v0Y4,4,14,train
35398,brushing hair,gEtp0XC9SAw,71,81,train
35399,brushing hair,DXUIfVN6-LY,1,11,train
35400,brushing hair,AFEbZCuVCZs,5,15,train
35401,brushing hair,BQQi4cZo7mw,2,12,train
35403,brushing hair,tN7mKNpo1Kw,0,10,train
35404,brushing hair,J2G2QmRyRSc,12,22,train
35405,brushing hair,Zr-Mfq3GSZY,0,10,train
35406,brushing hair,gEQcfoJfhHI,1,11,train
35408,brushing hair,PZPM0wd82bI,3,13,train
35409,brushing hair,b2cS0x7vx78,59,69,train
35410,brushing hair,1qeoAZ0Wjmk,164,174,train
35411,brushing hair,0IiaISKKikE,8,18,train
35412,brushing hair,KZ7TSZwFyzk,6,16,train
35414,brushing hair,U_tftp2b6IM,160,170,train
35415,brushing hair,MOOkqlcjOcw,1,11,train
35416,brushing hair,3indLuPki9A,0,10,train
35417,brushing hair,BNgYqTcQ2AY,3,13,train
35418,brushing hair,2CMy8bwJbHA,29,39,train
35419,brushing hair,O9AYboaRaig,1,11,train
35420,brushing hair,vXWbpfF6Tf4,3,13,train
35421,brushing hair,4BcpqCbZDQE,10,20,train
35424,brushing hair,sYbT5bqM6U0,0,10,train
35426,brushing hair,Ys3VF-OdU5k,49,59,train
35428,brushing hair,Zv52G9DK0BI,27,37,train
35430,brushing hair,EG5_wZpZJ_E,27,37,train
35432,brushing hair,F5jpmFJ1sm0,1,11,train
35434,brushing hair,S5vWBS06hBA,19,29,train
35435,brushing hair,KVLjyGjmYsw,19,29,train
35436,brushing hair,ywIhP5OgNUM,43,53,train
35437,brushing hair,boPnYSn-2yY,23,33,train
35438,brushing hair,qCdi8xa66u0,118,128,train
35439,brushing hair,8SIdirWCAME,11,21,train
35440,brushing hair,0s1YDNxlvWA,3,13,train
35441,brushing hair,2ct2qzAIqMc,15,25,train
35442,brushing hair,C3JfvQMuEKA,11,21,train
35443,brushing hair,5e8q48eN6Yk,88,98,train
35444,brushing hair,podc0crY4JA,4,14,train
35445,brushing hair,x6i5ZfcLDik,565,575,train
35446,brushing hair,bqH7YUbk9fw,20,30,train
35447,brushing hair,WazXCBGb5ps,2,12,train
35448,brushing hair,NUMDQZhq7JQ,3,13,train
35450,brushing hair,Nj6RQekdV3E,20,30,train
35451,brushing hair,0z1B1_GDZUM,32,42,train
35453,brushing hair,BxbtelR6ZWA,0,10,train
35454,brushing hair,TdaEqFbcTzM,167,177,train
35455,brushing hair,lHIOiRJi63I,580,590,train
35456,brushing hair,8lBg7-UXk-0,532,542,train
35457,brushing hair,aPm8NmYd1qw,0,10,train
35458,brushing hair,gjM-mG2taNs,4,14,train
35459,brushing hair,gSs2H7NTeK4,145,155,train
35460,brushing hair,KJQj7HpDcRM,20,30,train
35461,brushing hair,GuEeDPfyYuo,19,29,train
35463,brushing hair,aTtnJdkaf0Y,17,27,train
35464,brushing hair,7jZu9rK-idU,590,600,train
35465,brushing hair,FaDItJ9I-Jc,27,37,train
35466,brushing hair,rfRTGdiakAg,600,610,train
35467,brushing hair,awf2DWpmlZs,3,13,train
35468,brushing hair,TbMTAVvDFyQ,22,32,train
35469,brushing hair,H1wKh3X9lYo,0,10,train
35470,brushing hair,sw4M2qRmEpU,86,96,train
35471,brushing hair,k9cdtuBPig0,10,20,train
35473,brushing hair,b0FVq7oUmuU,14,24,train
35474,brushing hair,QTd2tgx_KWg,235,245,train
35475,brushing hair,b05zRmhSEOM,12,22,train
35477,brushing hair,IaAjGr2SxrA,58,68,train
35479,brushing hair,99qx_mjI11Q,38,48,train
35480,brushing hair,vF-ASTodj94,23,33,train
35481,brushing hair,PhtN0oSFYUE,2,12,train
35482,brushing hair,J65a7oz9djY,6,16,train
35483,brushing hair,dwEOHCUNGGo,2,12,train
35484,brushing hair,ITa1-Iq0HwI,3,13,train
35485,brushing hair,kmnBV27JABE,5,15,train
35486,brushing hair,0ozKMYmcTRk,236,246,train
35487,brushing hair,jq1d-qtjImU,9,19,train
35489,brushing hair,IV4Hm6kscPs,112,122,train
35491,brushing hair,srY4TfODVao,4,14,train
35492,brushing hair,-Wq2rT-020w,54,64,train
35493,brushing hair,Kxe7nXrc_LA,23,33,train
35494,brushing hair,-sMcjIsMmhA,16,26,train
35495,brushing hair,DM2K0Hb9HJs,29,39,train
35496,brushing hair,ua3DQclNKoQ,2,12,train
35497,brushing hair,_4j6onyuivc,4,14,train
35498,brushing hair,O2C98xnrb6o,418,428,train
35499,brushing hair,hZT5tf5kCaY,701,711,train
35501,brushing hair,-qA1hPWLxyA,1,11,train
35502,brushing hair,E79YzbapT9A,7,17,train
35504,brushing hair,apxbkRgcya0,12,22,train
35505,brushing hair,My6ceZhhTm8,2,12,train
35506,brushing hair,ebc4HdA64xs,44,54,train
35507,brushing hair,EgvDF2dUx_g,1,11,train
35508,brushing hair,230IBuPYPdc,1,11,train
35509,brushing hair,ks4yuVPBXcU,0,10,train
35510,brushing hair,ZP6UzQykyJg,80,90,train
35514,brushing hair,1D4MLQl068o,0,10,train
35516,brushing hair,hDf32SV0QN0,9,19,train
35517,brushing hair,3g1xMzNXHlM,0,10,train
35518,brushing hair,FInRJX1KAxI,31,41,train
35519,brushing hair,3hBshabQrTs,76,86,train
35520,brushing hair,P77IuTf9Wfk,9,19,train
35521,brushing hair,k5CEYs8_Q0g,3,13,train
35523,brushing hair,pL6HJkDcp9s,9,19,train
35524,brushing hair,02zBQozJWRQ,1,11,train
35525,brushing hair,xqqNzXMCMZM,36,46,train
35526,brushing hair,WMxvduO3d7g,17,27,train
35527,brushing hair,PnANXxooO1Q,2,12,train
35528,brushing hair,0tfdJesvZKE,0,10,train
35532,brushing hair,J0BrZTtZF8k,610,620,train
35533,brushing hair,af3v5eAnoyk,18,28,train
35534,brushing hair,Xn34K3QCBmw,9,19,train
35535,brushing hair,34tA8i8bO6k,5,15,train
35536,brushing hair,4PvVTF0feYs,39,49,train
35537,brushing hair,hcGohJLUttE,8,18,train
35538,brushing hair,iSugI481nMs,5,15,train
35539,brushing hair,v9iRC0eGqR0,197,207,train
35540,brushing hair,-WVr7-b14fw,444,454,train
35543,brushing hair,UqNK-1wovoQ,0,10,train
35544,brushing teeth,11Oe9KraGOs,33,43,train
35546,brushing teeth,tiB1YvRcgSU,10,20,train
35548,brushing teeth,o2G7zERvktg,20,30,train
35549,brushing teeth,Q04fzqxzEL0,101,111,train
35550,brushing teeth,eAwsa0fhKF4,36,46,train
35551,brushing teeth,MyTzy9rTQWQ,0,10,train
35552,brushing teeth,tPOigH0uIRI,14,24,train
35553,brushing teeth,XrWkXEESVas,0,10,train
35554,brushing teeth,h0luLCM3Ez8,81,91,train
35555,brushing teeth,qNZ7vu5IqGg,47,57,train
35556,brushing teeth,jAPXdpgUDtg,19,29,train
35557,brushing teeth,DbZMU2XYBw0,0,10,train
35558,brushing teeth,aFL29DC4w-U,62,72,train
35559,brushing teeth,l9Zsd1cj5Og,96,106,train
35560,brushing teeth,4EPzwCiAHsk,53,63,train
35561,brushing teeth,r2JVwh3ScY8,1,11,train
35562,brushing teeth,RY-Z7LhqPIU,54,64,train
35563,brushing teeth,pPQczwExS0A,3,13,train
35564,brushing teeth,A7vdOJpUd0w,15,25,train
35565,brushing teeth,_82X-ic2kME,1,11,train
35566,brushing teeth,j5duJjBP-Nk,28,38,train
35567,brushing teeth,K0s2Nv0fPvA,47,57,train
35568,brushing teeth,1nFocXL6AXY,3,13,train
35569,brushing teeth,XpAh5AbQfqs,21,31,train
35570,brushing teeth,hhzau77VNpw,9,19,train
35571,brushing teeth,QOY81G9gOEU,8,18,train
35572,brushing teeth,FsnkkWr-GVo,0,10,train
35573,brushing teeth,u02K8MQ2gSI,11,21,train
35575,brushing teeth,BvArJ0POy5Q,25,35,train
35576,brushing teeth,NZYg1VYNsY0,12,22,train
35578,brushing teeth,03_0e8ajUZI,14,24,train
35579,brushing teeth,6oP_X2ev6lA,3,13,train
35580,brushing teeth,tXUIaVtW5TA,0,10,train
35581,brushing teeth,clBAATS3eVg,5,15,train
35582,brushing teeth,F8bJ9j6CH7U,102,112,train
35583,brushing teeth,CLj6957VkZg,41,51,train
35584,brushing teeth,HW3oBD49_FU,19,29,train
35585,brushing teeth,gRzVNfBGulA,121,131,train
35586,brushing teeth,U4J6hqOeoHs,14,24,train
35588,brushing teeth,igWapLYxCfA,0,10,train
35590,brushing teeth,m1Ur4YF7gyA,7,17,train
35591,brushing teeth,y8epzW_S9hA,69,79,train
35592,brushing teeth,UoPQUwDxSIc,6,16,train
35593,brushing teeth,9Qk0UlKOk-Q,34,44,train
35594,brushing teeth,URsizUEaEO8,19,29,train
35595,brushing teeth,DH0E8etLjxM,11,21,train
35596,brushing teeth,06PSEP5MTuM,17,27,train
35597,brushing teeth,_w9Bx0Tj7FA,7,17,train
35598,brushing teeth,ieWZqKXLBtU,74,84,train
35599,brushing teeth,RbJj_w_cTJ4,0,10,train
35600,brushing teeth,Whr3hXsSygY,65,75,train
35601,brushing teeth,cTIkA2jPfIM,28,38,train
35603,brushing teeth,wcIhGTewteo,37,47,train
35604,brushing teeth,oR2m7i1RB4U,0,10,train
35605,brushing teeth,52JXP1cYjkc,0,10,train
35606,brushing teeth,dvjA5zKTKjQ,25,35,train
35607,brushing teeth,lTUiUx42kqw,45,55,train
35608,brushing teeth,sAFW2OuBo6U,124,134,train
35609,brushing teeth,Rtk_bbhdAbM,24,34,train
35610,brushing teeth,ZO-wLr-_AAk,2,12,train
35611,brushing teeth,yE6SbOurhrY,78,88,train
35612,brushing teeth,uppalhSM0hI,11,21,train
35613,brushing teeth,J_oUTqep9qM,9,19,train
35614,brushing teeth,72bi0KC3HAw,92,102,train
35616,brushing teeth,ujGZBpVDrWA,4,14,train
35617,brushing teeth,fUv0DZiUtFE,34,44,train
35618,brushing teeth,qbiLXGAJdwM,12,22,train
35619,brushing teeth,8R8r_ohAdPw,0,10,train
35620,brushing teeth,GsHGUTI93cE,16,26,train
35621,brushing teeth,GwkucVZ9LgQ,77,87,train
35622,brushing teeth,xmJgJcbhJSw,76,86,train
35623,brushing teeth,oSxO7KnhDXs,16,26,train
35624,brushing teeth,hxIRMZQtryE,3,13,train
35626,brushing teeth,m2OeEyNZKRI,2,12,train
35627,brushing teeth,gU6qcwjulV0,8,18,train
35628,brushing teeth,YG8ekufupPw,5,15,train
35629,brushing teeth,nOnzwztwo_o,0,10,train
35630,brushing teeth,LvXUe96aPGY,9,19,train
35631,brushing teeth,4F3FdDzgVSU,16,26,train
35632,brushing teeth,i0bvM32nCps,10,20,train
35633,brushing teeth,LfccOwwGsrI,72,82,train
35634,brushing teeth,c-lIh0wjJNA,26,36,train
35635,brushing teeth,tvydxXJpOlc,0,10,train
35636,brushing teeth,nFQSZRPbkKA,75,85,train
35637,brushing teeth,m-VeRsi36f8,51,61,train
35638,brushing teeth,OXRhX1N_Hpg,22,32,train
35640,brushing teeth,8Y_6ExwVlxA,30,40,train
35641,brushing teeth,xwsrEzL3B6U,31,41,train
35642,brushing teeth,DXahZrNepyo,22,32,train
35643,brushing teeth,SYPyhY_2KJg,26,36,train
35644,brushing teeth,PFCkgNQ--gw,85,95,train
35645,brushing teeth,eSmOjfCOjvY,15,25,train
35646,brushing teeth,amzglLAnpNU,65,75,train
35647,brushing teeth,Io6JeM1T2RE,78,88,train
35648,brushing teeth,yidoX5vYD_c,9,19,train
35649,brushing teeth,HKOxoyCYS78,12,22,train
35650,brushing teeth,fuBSPxzR7Ho,140,150,train
35651,brushing teeth,4Qi_3l6Hags,5,15,train
35652,brushing teeth,ujG0tKWBX9Q,12,22,train
35653,brushing teeth,lJwtXc_mKP8,20,30,train
35654,brushing teeth,k_kUDXfTLkw,55,65,train
35655,brushing teeth,WakNFmXBQj4,44,54,train
35656,brushing teeth,hF3n3qKmWaA,49,59,train
35657,brushing teeth,GqNznX0s_1o,72,82,train
35658,brushing teeth,qRl6nhvJn74,32,42,train
35659,brushing teeth,EBazNPkMk2Y,62,72,train
35660,brushing teeth,7G66uQrx5UY,74,84,train
35661,brushing teeth,UlqJMuLsw74,0,10,train
35662,brushing teeth,BHsG3LQxkJg,7,17,train
35663,brushing teeth,W64G4ntgZus,114,124,train
35664,brushing teeth,AwF70UiUCLU,2,12,train
35665,brushing teeth,PpCqGy7gakA,2,12,train
35666,brushing teeth,d3yCgavnsyY,95,105,train
35667,brushing teeth,qkXQaDhK01I,3,13,train
35668,brushing teeth,DrRI9UEQzhM,8,18,train
35669,brushing teeth,Lxdoj7JXqow,32,42,train
35670,brushing teeth,lQ5_oIyiKLU,11,21,train
35671,brushing teeth,uzGF4kBHjQY,0,10,train
35672,brushing teeth,r83fZLsFb0k,0,10,train
35673,brushing teeth,HwRENFgRjKU,1,11,train
35674,brushing teeth,pN1FUJIN8W8,1,11,train
35675,brushing teeth,T4AavofMwrg,41,51,train
35676,brushing teeth,tEG1Qm8_TiQ,105,115,train
35677,brushing teeth,IihYPWKhMWM,0,10,train
35678,brushing teeth,_gagqRIS-eA,18,28,train
35679,brushing teeth,HQT5wDdnihg,3,13,train
35680,brushing teeth,NfQrSZvhXBw,23,33,train
35681,brushing teeth,cfhgD_CPw5Q,4,14,train
35682,brushing teeth,SEPUS7KiZNA,2,12,train
35683,brushing teeth,4km0DrtKL5s,14,24,train
35684,brushing teeth,bfRTTgShMjY,0,10,train
35685,brushing teeth,fq_rK2FyyMk,52,62,train
35686,brushing teeth,NOIIgHym21k,47,57,train
35687,brushing teeth,2zpuRsSMa-Y,0,10,train
35688,brushing teeth,7dzRgO3R0qw,8,18,train
35689,brushing teeth,Zu3qRvgY0sU,4,14,train
35690,brushing teeth,e0Z9et4XXTo,19,29,train
35691,brushing teeth,LmbyjjAWlhw,47,57,train
35692,brushing teeth,j4rwYbWi5HE,10,20,train
35693,brushing teeth,363NoxvcDv8,3,13,train
35694,brushing teeth,hxyttQsXwOc,79,89,train
35695,brushing teeth,LbhXOVk_fKE,39,49,train
35696,brushing teeth,raige5X3LSs,86,96,train
35697,brushing teeth,qeUJPleOuDk,40,50,train
35698,brushing teeth,W95Smf68z6k,48,58,train
35699,brushing teeth,Vf3u9Di1G70,6,16,train
35701,brushing teeth,Xr0NMdazqc8,3,13,train
35702,brushing teeth,fqO4kCOp9y4,1,11,train
